userId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
154,79132.0,58559.0,68954.0,60069.0,72998.0,91529.0,109487.0,59315.0,112852.0,89745.0,122904.0,99114.0,115617.0,69844.0,33794.0,68157.0,48780.0,50872.0,88125.0,44191.0,122886.0,70286.0,73017.0,54286.0,111759.0,74458.0,116797.0,76093.0,109374.0,134853.0,81834.0,48516.0,122882.0,69122.0,49272.0,78499.0,91500.0,96079.0,77561.0,87232.0,79702.0,40815.0,106782.0,152081.0,80463.0,108932.0,119145.0,71535.0,53125.0,91542.0,81845.0,68358.0,51662.0,134130.0,54001.0,59784.0,79091.0,48394.0,32587.0,88140.0,110102.0,48774.0,60684.0,45722.0,122892.0,47099.0,112552.0,84152.0,86332.0,51255.0,69757.0,116823.0,139385.0,46578.0,104841.0,64614.0,63082.0,33493.0,97938.0,85414.0,122918.0,72641.0,63113.0,56367.0,56174.0,76251.0,48385.0,95510.0,81591.0,115149.0,166528.0,102125.0,122900.0,112556.0,106072.0,57669.0,30793.0,115713.0,111362.0,54503.0
158,44191.0,122904.0,109487.0,91542.0,68954.0,91529.0,112552.0,79132.0,68157.0,99114.0,81845.0,106782.0,112556.0,96588.0,134853.0,40819.0,47099.0,73017.0,109374.0,48516.0,148626.0,64614.0,89745.0,115149.0,50872.0,112183.0,112138.0,104211.0,88405.0,140110.0,38038.0,112852.0,69122.0,97304.0,106918.0,122892.0,106072.0,97938.0,55276.0,65230.0,112290.0,88125.0,166461.0,122896.0,105844.0,45447.0,80463.0,168250.0,158238.0,39292.0,99813.0,102481.0,96821.0,63992.0,108932.0,136020.0,44555.0,31433.0,110102.0,134393.0,115617.0,168248.0,111921.0,122900.0,87869.0,116897.0,72998.0,122920.0,150548.0,102903.0,37741.0,114662.0,119145.0,131013.0,57669.0,65261.0,116797.0,69640.0,135536.0,86882.0,33646.0,81156.0,36529.0,60397.0,103335.0,111617.0,58998.0,122916.0,157296.0,81834.0,47518.0,33660.0,175303.0,63082.0,128620.0,138036.0,56367.0,177593.0,106916.0,166492.0
159,58559.0,79132.0,68954.0,72998.0,91529.0,60069.0,69122.0,56367.0,68157.0,33794.0,59315.0,48516.0,50872.0,99114.0,81845.0,44191.0,48780.0,78499.0,109374.0,51662.0,49272.0,73017.0,69757.0,109487.0,70286.0,112852.0,69844.0,80463.0,54286.0,63082.0,46578.0,89745.0,47099.0,91500.0,122904.0,40815.0,32587.0,106782.0,53125.0,74458.0,72641.0,45722.0,55247.0,71535.0,31685.0,134853.0,35836.0,115617.0,122882.0,49530.0,87232.0,96079.0,52973.0,79702.0,91542.0,59784.0,97921.0,30793.0,48394.0,40819.0,54001.0,88810.0,79091.0,76093.0,41566.0,64614.0,34162.0,81591.0,116797.0,106696.0,112556.0,111759.0,54503.0,88125.0,81834.0,33493.0,48774.0,81847.0,119145.0,55820.0,77561.0,59369.0,64957.0,122886.0,60684.0,152081.0,86882.0,45447.0,48385.0,64969.0,51255.0,68358.0,45517.0,96821.0,112552.0,63113.0,40629.0,104841.0,108932.0,76251.0
161,47610.0,48780.0,58559.0,50872.0,38038.0,44191.0,79132.0,33794.0,40815.0,51662.0,41566.0,74458.0,35836.0,34405.0,54286.0,46976.0,59315.0,48516.0,30793.0,72998.0,54259.0,73017.0,45722.0,49272.0,36529.0,53125.0,46578.0,134130.0,45517.0,111759.0,81845.0,116797.0,32587.0,54001.0,31685.0,79702.0,68954.0,55765.0,52973.0,52722.0,69122.0,48774.0,70286.0,76251.0,33004.0,37729.0,57669.0,49530.0,33493.0,68358.0,54997.0,81847.0,122904.0,63082.0,56367.0,58803.0,52975.0,38061.0,44665.0,112852.0,58998.0,57368.0,44199.0,40819.0,54503.0,91529.0,47099.0,45499.0,59369.0,89745.0,71535.0,109487.0,48738.0,56171.0,48385.0,87232.0,53322.0,56775.0,59501.0,76093.0,64614.0,33615.0,42738.0,134853.0,45447.0,89753.0,59615.0,33679.0,89904.0,47997.0,34048.0,96610.0,60069.0,77561.0,68157.0,74789.0,54272.0,56174.0,31696.0,39183.0
166,58559.0,33794.0,48516.0,44191.0,32587.0,54286.0,51662.0,79132.0,49272.0,48780.0,59315.0,50872.0,48394.0,68954.0,48774.0,33493.0,46578.0,55820.0,35836.0,68157.0,60069.0,40815.0,45722.0,56367.0,72998.0,91529.0,69122.0,41566.0,54503.0,52973.0,51255.0,33679.0,45499.0,44665.0,70286.0,49530.0,53125.0,54001.0,63082.0,54272.0,48385.0,34405.0,73017.0,46976.0,44199.0,30793.0,38061.0,99114.0,74458.0,34162.0,34048.0,56174.0,60684.0,55765.0,47610.0,68358.0,57669.0,40819.0,39183.0,44195.0,45447.0,71535.0,45517.0,54997.0,109374.0,53996.0,89745.0,109487.0,47099.0,78499.0,59369.0,80463.0,122904.0,36529.0,69844.0,91500.0,64614.0,41569.0,59784.0,134853.0,31685.0,96079.0,63113.0,112852.0,53322.0,122882.0,111759.0,106782.0,79702.0,55247.0,37729.0,58998.0,87232.0,37733.0,122886.0,56782.0,52722.0,59615.0,81845.0,76251.0
167,33794.0,58559.0,44191.0,32587.0,40815.0,48516.0,51662.0,59315.0,45722.0,41566.0,79132.0,33493.0,50872.0,48780.0,49272.0,54286.0,68954.0,35836.0,60069.0,45499.0,30793.0,53125.0,72998.0,54001.0,46578.0,33679.0,56367.0,68157.0,34048.0,55820.0,73017.0,54503.0,69122.0,34405.0,52973.0,54272.0,34162.0,48774.0,48394.0,40819.0,91529.0,51255.0,59784.0,44199.0,45447.0,48385.0,99114.0,49530.0,38061.0,44665.0,45517.0,69844.0,68358.0,46976.0,63082.0,70286.0,56174.0,53996.0,41569.0,39183.0,91500.0,74458.0,89745.0,122904.0,78499.0,44195.0,80463.0,60684.0,54997.0,109487.0,47610.0,112852.0,37729.0,109374.0,57669.0,71535.0,33615.0,81834.0,31685.0,81845.0,55765.0,33004.0,47099.0,79702.0,134853.0,96079.0,59369.0,91542.0,63113.0,52722.0,64614.0,56757.0,36529.0,59615.0,88125.0,37733.0,111759.0,69757.0,77561.0,60040.0
168,68157.0,79132.0,58559.0,48516.0,55820.0,48780.0,99114.0,33794.0,32587.0,44191.0,54286.0,68954.0,49272.0,48394.0,57669.0,91529.0,80463.0,69122.0,59315.0,60069.0,46578.0,44555.0,72998.0,74458.0,63082.0,56782.0,51255.0,56367.0,70286.0,51662.0,50872.0,48774.0,73017.0,64614.0,109487.0,109374.0,55247.0,60684.0,106782.0,71535.0,54503.0,48385.0,55765.0,122882.0,96079.0,33493.0,81591.0,44195.0,40815.0,89745.0,49530.0,91542.0,46976.0,52973.0,45517.0,54272.0,35836.0,139385.0,81845.0,68358.0,45722.0,53125.0,112552.0,34162.0,69481.0,91658.0,59784.0,61323.0,39183.0,44665.0,64839.0,37741.0,115713.0,134853.0,40819.0,79702.0,47610.0,58803.0,91500.0,122904.0,111759.0,36529.0,58998.0,51540.0,134130.0,56174.0,78499.0,64969.0,30793.0,67255.0,47099.0,37729.0,112183.0,52281.0,116797.0,38061.0,68237.0,54001.0,88129.0,85414.0
175,58559.0,79132.0,59315.0,48516.0,72998.0,44191.0,99114.0,68157.0,60069.0,109487.0,48780.0,91529.0,33794.0,74458.0,122904.0,112852.0,70286.0,89745.0,109374.0,55820.0,51662.0,106782.0,122882.0,80463.0,60684.0,119145.0,134853.0,68954.0,73017.0,69122.0,71535.0,48774.0,91542.0,122886.0,56174.0,77561.0,111759.0,55247.0,68358.0,57669.0,59784.0,115617.0,112552.0,48385.0,64614.0,108932.0,69844.0,32587.0,47099.0,35836.0,116797.0,54286.0,85414.0,51255.0,33493.0,63113.0,49272.0,96079.0,63082.0,134130.0,45722.0,84152.0,50872.0,54503.0,48394.0,51540.0,91500.0,91658.0,88125.0,112556.0,53125.0,122892.0,45447.0,152081.0,59369.0,40815.0,79702.0,47610.0,58998.0,122900.0,115713.0,55765.0,110102.0,81591.0,139385.0,106920.0,54995.0,68237.0,104841.0,115149.0,52973.0,59615.0,76093.0,98809.0,87232.0,53972.0,72641.0,36529.0,81229.0,49530.0
177,58559.0,79132.0,68954.0,33794.0,48516.0,59315.0,72998.0,48780.0,44191.0,60069.0,68157.0,49272.0,54286.0,91529.0,50872.0,32587.0,51662.0,69122.0,99114.0,40815.0,56367.0,73017.0,45722.0,109487.0,53125.0,89745.0,70286.0,112852.0,74458.0,122904.0,69844.0,46578.0,33493.0,78499.0,48774.0,91500.0,48394.0,109374.0,80463.0,35836.0,81845.0,63082.0,41566.0,96079.0,54001.0,55820.0,30793.0,71535.0,60684.0,106782.0,87232.0,68358.0,51255.0,122882.0,54503.0,59784.0,52973.0,134853.0,111759.0,47099.0,34162.0,91542.0,79702.0,56174.0,57669.0,77561.0,115617.0,122886.0,81834.0,31685.0,45499.0,49530.0,76093.0,69757.0,116797.0,64614.0,48385.0,55247.0,88125.0,72641.0,63113.0,119145.0,33679.0,44665.0,54272.0,45517.0,81591.0,59369.0,45447.0,34405.0,53996.0,55765.0,40819.0,134130.0,47610.0,33615.0,46976.0,76251.0,37729.0,79091.0
178,44191.0,58559.0,33794.0,32587.0,48516.0,48780.0,51662.0,49272.0,54286.0,33493.0,79132.0,44195.0,34405.0,48394.0,48774.0,46578.0,68157.0,59315.0,40815.0,46976.0,44199.0,38061.0,50872.0,55820.0,63082.0,45722.0,35836.0,56367.0,72998.0,54503.0,45499.0,68954.0,48385.0,40819.0,60069.0,33679.0,52973.0,39183.0,51255.0,54001.0,49530.0,44665.0,41566.0,30793.0,57669.0,70286.0,69122.0,54997.0,47610.0,36529.0,53125.0,34048.0,99114.0,60684.0,74458.0,54272.0,55765.0,91529.0,56174.0,41569.0,34162.0,45517.0,55247.0,73017.0,58998.0,56782.0,64614.0,52281.0,45447.0,68358.0,106782.0,111759.0,80463.0,109487.0,59369.0,47099.0,139385.0,122904.0,31696.0,33004.0,109374.0,89745.0,41997.0,37733.0,134853.0,39292.0,91542.0,71535.0,31685.0,57368.0,134130.0,37729.0,53322.0,119145.0,122886.0,48738.0,33615.0,34437.0,79702.0,33660.0
182,33794.0,44191.0,32587.0,58559.0,48516.0,33493.0,49272.0,48780.0,79132.0,54286.0,51662.0,48394.0,59315.0,45499.0,40815.0,45722.0,68954.0,41566.0,33679.0,48774.0,68157.0,46578.0,60069.0,50872.0,35836.0,34405.0,44199.0,34048.0,55820.0,30793.0,38061.0,72998.0,40819.0,54272.0,91529.0,44665.0,49530.0,44195.0,48385.0,54001.0,56367.0,69122.0,51255.0,53125.0,70286.0,63082.0,54503.0,45517.0,41569.0,54997.0,46976.0,57669.0,99114.0,73017.0,34162.0,68358.0,109487.0,45447.0,74458.0,60684.0,39183.0,56174.0,109374.0,47099.0,36529.0,89745.0,80463.0,52973.0,37733.0,64614.0,55765.0,59369.0,33004.0,91500.0,78499.0,122904.0,47610.0,53996.0,71535.0,53322.0,111759.0,69844.0,33615.0,63113.0,59784.0,134853.0,112852.0,39292.0,31685.0,33660.0,79702.0,45186.0,64839.0,34150.0,37729.0,81845.0,49278.0,91542.0,96079.0,116797.0
184,58559.0,79132.0,109487.0,91529.0,68954.0,33794.0,99114.0,59315.0,122904.0,68157.0,60069.0,72998.0,89745.0,48780.0,48516.0,112852.0,44191.0,74458.0,54286.0,115617.0,109374.0,116797.0,111759.0,50872.0,106782.0,49272.0,134853.0,122882.0,73017.0,69122.0,32587.0,91500.0,51662.0,69844.0,70286.0,80463.0,112552.0,91542.0,122886.0,96079.0,87232.0,76093.0,134130.0,119145.0,78499.0,77561.0,48394.0,81845.0,53125.0,63082.0,108932.0,79702.0,64614.0,81834.0,84152.0,88125.0,152081.0,139385.0,47099.0,45722.0,122892.0,68358.0,46578.0,55247.0,91658.0,112556.0,56367.0,97938.0,110102.0,48774.0,71535.0,115713.0,164179.0,104841.0,40815.0,60684.0,81591.0,112183.0,85414.0,79091.0,96610.0,54001.0,59784.0,88140.0,168252.0,166528.0,55820.0,115149.0,48385.0,68237.0,116823.0,122918.0,33493.0,57669.0,122916.0,30793.0,96821.0,51255.0,54272.0,63113.0
187,44191.0,33794.0,32587.0,58559.0,48516.0,49272.0,51662.0,33493.0,48394.0,48780.0,54286.0,79132.0,48774.0,46578.0,55820.0,59315.0,68157.0,34405.0,45499.0,60069.0,68954.0,50872.0,72998.0,44199.0,40815.0,35836.0,41566.0,45722.0,49530.0,51255.0,38061.0,46976.0,44195.0,54503.0,33679.0,44665.0,70286.0,60684.0,39183.0,63082.0,54997.0,56367.0,34048.0,69122.0,54001.0,40819.0,48385.0,37733.0,30793.0,68358.0,57669.0,53125.0,41569.0,54272.0,34162.0,52973.0,45517.0,47610.0,73017.0,55765.0,56174.0,91529.0,41997.0,36529.0,99114.0,45447.0,74458.0,47099.0,59369.0,63113.0,89745.0,53996.0,56782.0,71535.0,39292.0,33004.0,52281.0,55247.0,34150.0,58998.0,80463.0,78499.0,31696.0,64614.0,51540.0,37741.0,53972.0,31685.0,96079.0,34437.0,81591.0,59784.0,109487.0,122886.0,69844.0,76251.0,52722.0,69481.0,53322.0,33615.0
189,58559.0,79132.0,33794.0,68954.0,48516.0,91529.0,54286.0,68157.0,48780.0,60069.0,59315.0,44191.0,109487.0,72998.0,49272.0,48394.0,32587.0,99114.0,51662.0,69122.0,70286.0,74458.0,48774.0,50872.0,89745.0,122904.0,73017.0,78499.0,63082.0,56367.0,115617.0,80463.0,55820.0,112852.0,68358.0,109374.0,46578.0,69844.0,106782.0,91500.0,35836.0,111759.0,64614.0,96079.0,40815.0,45722.0,71535.0,134853.0,122882.0,53125.0,81845.0,33493.0,51255.0,54001.0,57669.0,44665.0,87232.0,52973.0,54503.0,60684.0,46976.0,116797.0,76093.0,91542.0,122886.0,49530.0,79702.0,48385.0,54272.0,56174.0,55765.0,134130.0,77561.0,33679.0,59784.0,34162.0,119145.0,30793.0,63113.0,47099.0,139385.0,81834.0,41566.0,47610.0,81591.0,88125.0,45517.0,59369.0,45499.0,91658.0,55247.0,115713.0,40819.0,31685.0,36529.0,108932.0,56782.0,79091.0,45447.0,76251.0
190,79132.0,58559.0,68954.0,69844.0,72998.0,88125.0,68157.0,60069.0,81834.0,91529.0,59315.0,112852.0,40815.0,99114.0,89745.0,122904.0,109487.0,33794.0,54001.0,44191.0,73017.0,48516.0,48780.0,115617.0,77561.0,69122.0,74458.0,76093.0,50872.0,122886.0,48394.0,54286.0,91542.0,51662.0,78499.0,116797.0,53125.0,152081.0,81845.0,91500.0,122882.0,96079.0,111759.0,79702.0,109374.0,70286.0,80463.0,71535.0,32587.0,106782.0,59784.0,134853.0,45722.0,49272.0,56367.0,64614.0,79091.0,86332.0,87232.0,119145.0,108932.0,122892.0,68358.0,106489.0,88140.0,110102.0,63082.0,106072.0,60684.0,33493.0,76251.0,46578.0,47099.0,139385.0,48774.0,41566.0,69757.0,97938.0,134130.0,81591.0,115149.0,95510.0,85414.0,51255.0,72641.0,57669.0,40629.0,52973.0,122900.0,86880.0,115713.0,30793.0,63113.0,81847.0,116823.0,45517.0,96610.0,95167.0,102125.0,31696.0
193,46578.0,44555.0,58559.0,48516.0,44191.0,79132.0,68157.0,48780.0,32587.0,48394.0,33794.0,72998.0,56367.0,48385.0,55820.0,55247.0,51662.0,54286.0,106782.0,99114.0,48774.0,50872.0,109374.0,59315.0,68954.0,109487.0,40819.0,97938.0,49272.0,51255.0,46976.0,63082.0,47099.0,69122.0,112852.0,44195.0,104841.0,40815.0,30793.0,73017.0,33493.0,57669.0,74458.0,112552.0,116797.0,134853.0,91529.0,53125.0,112183.0,41566.0,56782.0,60069.0,39183.0,59784.0,79702.0,45722.0,35836.0,122904.0,55442.0,134130.0,117176.0,54272.0,54503.0,54001.0,139385.0,80463.0,45499.0,41997.0,34162.0,49530.0,122882.0,69844.0,52973.0,64614.0,71535.0,115713.0,56757.0,48738.0,91658.0,56174.0,51540.0,92259.0,66097.0,36529.0,94959.0,38061.0,55765.0,45517.0,81845.0,111759.0,70286.0,69481.0,112556.0,91500.0,76251.0,115569.0,116897.0,58998.0,60950.0,81834.0
196,58559.0,79132.0,68954.0,33794.0,59315.0,91529.0,54286.0,109487.0,60069.0,72998.0,48516.0,48780.0,44191.0,70286.0,68157.0,49272.0,51662.0,32587.0,122904.0,99114.0,48774.0,50872.0,74458.0,89745.0,48394.0,69122.0,68358.0,112852.0,63082.0,73017.0,56367.0,109374.0,111759.0,78499.0,69844.0,47099.0,115617.0,53125.0,116797.0,55820.0,80463.0,46578.0,71535.0,91500.0,45722.0,40815.0,106782.0,60684.0,96079.0,134130.0,122882.0,134853.0,64614.0,33493.0,44665.0,87232.0,56174.0,76093.0,54503.0,51255.0,49530.0,35836.0,54001.0,122886.0,59784.0,48385.0,46976.0,57669.0,91542.0,47610.0,81845.0,52973.0,77561.0,119145.0,139385.0,59369.0,63113.0,55765.0,79702.0,81591.0,36529.0,34405.0,115713.0,33679.0,40819.0,45517.0,76251.0,81834.0,88125.0,69757.0,45499.0,72641.0,55247.0,41566.0,84152.0,54272.0,85414.0,38061.0,79091.0,30793.0
199,58559.0,48516.0,79132.0,48780.0,33794.0,55820.0,44191.0,49272.0,46578.0,32587.0,68157.0,54286.0,48774.0,56367.0,51662.0,33493.0,68954.0,51255.0,48394.0,69122.0,59315.0,54503.0,57669.0,72998.0,60069.0,50872.0,63082.0,91529.0,55247.0,99114.0,74458.0,35836.0,48385.0,80463.0,56782.0,44195.0,49530.0,52973.0,64614.0,46976.0,60684.0,55765.0,73017.0,40815.0,34162.0,41566.0,39183.0,45722.0,70286.0,53125.0,54272.0,56174.0,54001.0,71535.0,40819.0,44665.0,109374.0,45499.0,38061.0,47099.0,34405.0,36529.0,51540.0,54997.0,44555.0,52281.0,79702.0,45517.0,106782.0,61323.0,30793.0,109487.0,59369.0,68358.0,81591.0,33679.0,122882.0,44199.0,41997.0,37733.0,34048.0,59784.0,89745.0,47610.0,78499.0,69757.0,45447.0,96079.0,37741.0,58998.0,69481.0,55290.0,33004.0,34437.0,41569.0,134853.0,48738.0,139385.0,37729.0,56757.0
200,58559.0,33794.0,48516.0,44191.0,79132.0,51662.0,32587.0,59315.0,54286.0,48780.0,49272.0,50872.0,68954.0,40815.0,60069.0,35836.0,45722.0,33493.0,72998.0,56367.0,68157.0,46578.0,41566.0,55820.0,69122.0,48774.0,91529.0,45499.0,52973.0,53125.0,54001.0,73017.0,30793.0,54503.0,33679.0,48394.0,63082.0,54272.0,34162.0,49530.0,51255.0,70286.0,60684.0,48385.0,68358.0,99114.0,46976.0,45447.0,74458.0,34048.0,40819.0,34405.0,44665.0,78499.0,55765.0,45517.0,57669.0,59784.0,47610.0,56174.0,54997.0,71535.0,89745.0,80463.0,69844.0,53996.0,44199.0,39183.0,59369.0,109487.0,41569.0,47099.0,91500.0,109374.0,38061.0,44195.0,122904.0,112852.0,31685.0,63113.0,79702.0,36529.0,96079.0,106782.0,64614.0,52722.0,58998.0,81845.0,87232.0,59615.0,134853.0,37729.0,69757.0,33004.0,33615.0,53322.0,122882.0,55247.0,91542.0,77561.0
203,58559.0,54286.0,79132.0,33794.0,59315.0,49272.0,72998.0,48516.0,68954.0,44191.0,48780.0,60069.0,70286.0,51662.0,32587.0,48774.0,91529.0,50872.0,68157.0,33493.0,109487.0,56174.0,40815.0,99114.0,73017.0,68358.0,89745.0,63082.0,69122.0,55820.0,53125.0,45722.0,122904.0,44665.0,96079.0,111759.0,71535.0,60684.0,54001.0,69844.0,74458.0,87232.0,59784.0,91500.0,109374.0,54503.0,49530.0,63113.0,41566.0,35836.0,112852.0,48394.0,122882.0,34405.0,51255.0,56367.0,52973.0,134130.0,134853.0,59369.0,76093.0,77561.0,122886.0,46976.0,57669.0,78499.0,48385.0,55765.0,45517.0,47610.0,33679.0,46578.0,47099.0,54272.0,91542.0,30793.0,80463.0,45499.0,115617.0,36529.0,81845.0,106782.0,116797.0,119145.0,79702.0,44199.0,38061.0,31685.0,53996.0,33615.0,34048.0,81834.0,85414.0,64614.0,54997.0,34162.0,139385.0,53972.0,45447.0,31696.0
204,58559.0,79132.0,33794.0,48516.0,44191.0,68157.0,68954.0,48780.0,32587.0,54286.0,48394.0,59315.0,60069.0,49272.0,91529.0,72998.0,51662.0,99114.0,55820.0,109487.0,48774.0,69122.0,56367.0,70286.0,50872.0,46578.0,74458.0,33493.0,80463.0,45722.0,40815.0,73017.0,51255.0,63082.0,35836.0,109374.0,57669.0,53125.0,71535.0,89745.0,122904.0,78499.0,60684.0,96079.0,54001.0,54503.0,64614.0,54272.0,30793.0,45499.0,91500.0,48385.0,112852.0,111759.0,68358.0,106782.0,56174.0,69844.0,49530.0,52973.0,44665.0,122882.0,41566.0,55247.0,81591.0,81845.0,46976.0,33679.0,59784.0,55765.0,91542.0,115617.0,134853.0,45517.0,44199.0,34162.0,79702.0,116797.0,40819.0,76093.0,47099.0,34405.0,87232.0,38061.0,56782.0,47610.0,112552.0,63113.0,122886.0,45447.0,76251.0,34048.0,77561.0,59369.0,39183.0,37729.0,44195.0,69757.0,134130.0,139385.0
205,79132.0,58559.0,68954.0,68157.0,72998.0,99114.0,69844.0,60069.0,40815.0,59315.0,88125.0,81834.0,44191.0,91529.0,33794.0,48780.0,89745.0,48516.0,73017.0,54001.0,50872.0,109487.0,122904.0,69122.0,112852.0,54286.0,74458.0,80463.0,49272.0,81845.0,32587.0,53125.0,109374.0,91500.0,51662.0,91542.0,56367.0,122882.0,96079.0,106782.0,45722.0,70286.0,122886.0,115617.0,116797.0,71535.0,111759.0,78499.0,134853.0,76093.0,59784.0,77561.0,79702.0,55820.0,48394.0,87232.0,152081.0,41566.0,46578.0,35836.0,33493.0,30793.0,60684.0,86332.0,79091.0,119145.0,64614.0,63082.0,81591.0,56174.0,48774.0,57669.0,88140.0,51255.0,106489.0,45517.0,52973.0,33615.0,63113.0,112556.0,54503.0,45447.0,112552.0,69757.0,37729.0,52722.0,104841.0,68358.0,122892.0,34162.0,31685.0,72641.0,55247.0,139385.0,85414.0,47099.0,64969.0,97938.0,115713.0,106072.0
209,79132.0,58559.0,68157.0,68954.0,91529.0,60069.0,48516.0,48780.0,99114.0,72998.0,33794.0,44191.0,109487.0,74458.0,59315.0,54286.0,49272.0,69122.0,70286.0,89745.0,73017.0,32587.0,122904.0,48394.0,80463.0,71535.0,112852.0,57669.0,96079.0,122882.0,109374.0,51662.0,50872.0,69844.0,51255.0,56367.0,48774.0,91542.0,64614.0,55820.0,134853.0,111759.0,116797.0,115617.0,78499.0,106782.0,60684.0,79702.0,122886.0,91500.0,53125.0,68358.0,81591.0,63082.0,81845.0,46578.0,59784.0,40815.0,87232.0,55247.0,45722.0,88125.0,134130.0,76093.0,81834.0,77561.0,119145.0,152081.0,33493.0,54503.0,54001.0,63113.0,69481.0,112552.0,85414.0,35836.0,55765.0,47099.0,139385.0,56174.0,48385.0,79091.0,91658.0,44665.0,115713.0,52973.0,30793.0,59369.0,68237.0,108932.0,76251.0,56782.0,58998.0,112556.0,54272.0,47610.0,69757.0,112183.0,104841.0,33615.0
210,58559.0,79132.0,68954.0,60069.0,59315.0,72998.0,33794.0,89745.0,48780.0,91529.0,109487.0,122904.0,50872.0,44191.0,112852.0,54286.0,49272.0,70286.0,99114.0,69844.0,68157.0,48516.0,115617.0,51662.0,73017.0,111759.0,74458.0,40815.0,69122.0,91500.0,53125.0,122886.0,81834.0,116797.0,32587.0,68358.0,134853.0,76093.0,109374.0,78499.0,33493.0,122882.0,48774.0,54001.0,96079.0,88125.0,45722.0,77561.0,87232.0,71535.0,48394.0,134130.0,119145.0,59784.0,81845.0,91542.0,79702.0,80463.0,152081.0,60684.0,106782.0,63082.0,56174.0,84152.0,63113.0,47099.0,104841.0,88140.0,56367.0,110102.0,59369.0,64614.0,57669.0,108932.0,122892.0,55820.0,51255.0,79091.0,54503.0,97938.0,41566.0,85414.0,52973.0,164179.0,45517.0,30793.0,86332.0,35836.0,116823.0,96610.0,98809.0,48385.0,46578.0,72641.0,69757.0,34405.0,139385.0,47610.0,49530.0,55765.0
211,58559.0,79132.0,33794.0,48516.0,68954.0,59315.0,54286.0,48780.0,49272.0,91529.0,44191.0,68157.0,60069.0,72998.0,32587.0,51662.0,109487.0,70286.0,74458.0,99114.0,69122.0,50872.0,48774.0,89745.0,48394.0,73017.0,96079.0,112852.0,55820.0,56367.0,80463.0,63082.0,45722.0,53125.0,68358.0,122904.0,78499.0,71535.0,33493.0,109374.0,51255.0,60684.0,111759.0,40815.0,46578.0,64614.0,91500.0,87232.0,57669.0,69844.0,106782.0,134853.0,115617.0,81845.0,54503.0,44665.0,54001.0,122882.0,35836.0,49530.0,59784.0,48385.0,52973.0,122886.0,91542.0,59369.0,56174.0,55765.0,30793.0,63113.0,76093.0,116797.0,47610.0,77561.0,47099.0,79702.0,45517.0,46976.0,41566.0,134130.0,81591.0,45499.0,119145.0,34405.0,44199.0,54272.0,34162.0,85414.0,33679.0,31685.0,55247.0,45447.0,40819.0,88125.0,91658.0,38061.0,36529.0,139385.0,69481.0,34048.0
212,58559.0,79132.0,68954.0,33794.0,48516.0,48780.0,60069.0,59315.0,72998.0,91529.0,68157.0,109487.0,44191.0,99114.0,54286.0,49272.0,122904.0,74458.0,89745.0,112852.0,69122.0,50872.0,70286.0,51662.0,32587.0,73017.0,109374.0,106782.0,122882.0,80463.0,48774.0,69844.0,40815.0,115617.0,111759.0,48394.0,134853.0,53125.0,45722.0,96079.0,91500.0,78499.0,71535.0,122886.0,55820.0,63082.0,46578.0,116797.0,56367.0,33493.0,60684.0,81845.0,87232.0,119145.0,91542.0,54001.0,35836.0,51255.0,76093.0,68358.0,79702.0,88125.0,77561.0,81834.0,59784.0,54503.0,64614.0,57669.0,134130.0,48385.0,139385.0,56174.0,152081.0,47099.0,112552.0,52973.0,30793.0,55247.0,69757.0,81591.0,108932.0,63113.0,84152.0,54272.0,104841.0,115713.0,41566.0,112556.0,49530.0,55765.0,79091.0,45499.0,34162.0,45517.0,88140.0,33615.0,85414.0,72641.0,91658.0,110102.0
